Date,BCOMTR Index,LF98TRUU Index,LUACTRUU Index,LUATTRUU Index,SPXT Index
7/3/2017,168.6759,1904.21,2824.66,2184.99,4689.61
7/5/2017,167.0861,1904.55,2828.16,2186.37,4697.34
7/6/2017,167.2949,1902.53,2822.74,2182.17,4655.02
7/7/2017,166.0556,1898.78,2819.41,2179.33,4684.88
7/10/2017,167.1966,1899.51,2824.7,2182.35,4689.25
7/11/2017,168.5393,1900.21,2826.52,2183.34,4685.64
7/12/2017,167.7955,1904.15,2834.32,2188.01,4720.28
7/13/2017,166.3193,1905.48,2831.11,2185.34,4729.25
7/14/2017,167.9131,1908.79,2836.05,2187.93,4751.43
7/17/2017,167.9011,1912.92,2840.58,2189.84,4751.33
7/18/2017,168.8323,1914.83,2849.6,2194.92,4754.27
7/19/2017,169.8229,1917.67,2850.62,2195.12,4780.25
7/20/2017,169.9438,1919.91,2852.56,2195.94,4779.84
7/21/2017,168.5259,1920.1,2859.37,2199.96,4778.07
7/24/2017,167.845,1921.11,2855.5,2197,4773.1
7/25/2017,168.7987,1922.08,2842.34,2188.17,4787.04
7/26/2017,169.9676,1923.73,2850.29,2193.36,4788.41
7/27/2017,171.0783,1923.75,2846,2190.07,4784.26
7/28/2017,171.593,1924.21,2851.66,2193.2,4778.02
7/31/2017,171.4304,1924.35,2851.01,2193.01,4774.56
8/1/2017,169.6905,1925.74,2859.74,2198.34,4786.27
8/2/2017,170.495,1926.09,2858.63,2197.82,4789.54
8/3/2017,169.298,1925.23,2863.75,2202.33,4779.99
8/4/2017,169.1864,1925.13,2855.19,2197.63,4789.11
8/7/2017,170.0936,1925.55,2856.03,2199.13,4797.13
8/8/2017,170.5584,1924.15,2848.69,2196.16,4786.12
8/9/2017,171.5236,1917.83,2851.71,2201.81,4784.94
8/10/2017,169.7483,1912.38,2853.28,2204.99,4717.4
8/11/2017,170.0723,1910.62,2852.6,2207.97,4723.73
8/14/2017,168.9014,1913.94,2851.94,2205.21,4771.43
8/15/2017,167.7027,1913.72,2846.09,2199.85,4770.15
8/16/2017,167.8359,1915.03,2854.64,2204.52,4778.28
8/17/2017,168.0368,1913.15,2859.12,2207.77,4704.73
8/18/2017,169.1615,1911.05,2858.54,2208.21,4696.22
8/21/2017,168.7786,1911.98,2861.44,2210.44,4701.82
8/22/2017,168.6759,1913.01,2856.57,2206.67,4748.73
8/23/2017,169.2693,1913.77,2864.28,2211.74,4732.76
8/24/2017,169.7595,1915.38,2860.68,2209.01,4723.03
8/25/2017,169.32,1917.25,2864.9,2211.28,4731.46
8/28/2017,169.5973,1918.94,2867.19,2212.67,4733.97
8/29/2017,169.7656,1919.1,2868.57,2214.85,4738.62
8/30/2017,168.8965,1920.67,2868.15,2213.95,4761.72
8/31/2017,172.1214,1923.6,2873.15,2216.75,4789.18
9/1/2017,172.7789,1924.77,2866.68,2211.94,4798.99
9/5/2017,173.5943,1925.88,2882.35,2223.34,4762.75
9/6/2017,174.3212,1927.58,2873.7,2218.79,4777.69
9/7/2017,174.2003,1928.14,2881.89,2225.03,4777.93
9/8/2017,172.3753,1926.92,2879.67,2224.89,4771.02
9/11/2017,172.6421,1928.36,2869.14,2217.36,4822.8
9/12/2017,172.4659,1929.23,2864,2212.55,4839.31
9/13/2017,172.8117,1929.84,2862.05,2209.85,4843.04
9/14/2017,173.0851,1931.03,2864.91,2209.84,4839.29
9/15/2017,173.2901,1931.14,2866.8,2209.3,4848.84
9/18/2017,173.0769,1932.97,2864.32,2206.15,4856.08
9/19/2017,172.5921,1934.3,2865.26,2204.98,4861.52
9/20/2017,174.1214,1935.59,2862.29,2201.35,4864.61
9/21/2017,172.4811,1935.3,2863.71,2202.08,4849.95
9/22/2017,172.638,1935.11,2866.25,2203.87,4853.2
9/25/2017,173.6103,1936.99,2875.06,2209.05,4842.41
9/26/2017,172.5105,1938.37,2874.43,2207.66,4843.14
9/27/2017,172.6232,1938.11,2861.68,2197.99,4862.93
9/28/2017,172.2165,1939.45,2865.36,2198.83,4869.81
9/29/2017,171.8648,1940.87,2868.16,2197.75,4887.97
10/2/2017,170.3471,1941.48,2869.24,2196.82,4906.92
10/3/2017,170.4179,1942.06,2872.66,2197.24,4917.73
10/4/2017,170.8652,1943.03,2872.64,2196.98,4924.19
10/5/2017,172.149,1944.18,2869.85,2194.68,4952.85
10/6/2017,170.8126,1943.95,2867.35,2192.67,4949.09
10/9/2017,171.1152,,,,4940.16
10/10/2017,172.6544,1945.35,2873.54,2196.32,4951.77
10/11/2017,172.5568,1945.71,2873.39,2196.17,4960.79
10/12/2017,173.2948,1944.8,2875.99,2198.55,4952.85
10/13/2017,174.8566,1944.51,2884.47,2203.59,4957.27
10/16/2017,175.0756,1945.94,2880.77,2200.32,4966.05
10/17/2017,174.045,1947.35,2883.27,2201.66,4969.38
10/18/2017,173.6902,1948.82,2876.32,2196.68,4973.28
10/19/2017,173.867,1949.21,2880.58,2199.25,4975.32
10/20/2017,173.6191,1950.5,2872.3,2192.05,5001.11
10/23/2017,174.3328,1952.26,2876.31,2193.52,4981.37
10/24/2017,175.2117,1952.49,2872.56,2190.32,4989.56
10/25/2017,174.9125,1949.12,2865.85,2186.34,4966.29
10/26/2017,174.9675,1949.15,2865.47,2185.31,4972.6
10/27/2017,174.8708,1948.07,2870.5,2188.43,5012.75
10/30/2017,175.4625,1948.73,2881.79,2195.34,4997.15
10/31/2017,175.5502,1949.07,2879.74,2195.09,5002.03
11/1/2017,176.2685,1949.8,2880.42,2195.25,5009.99
11/2/2017,176.588,1948.85,2884.09,2198.97,5011.48
11/3/2017,176.9714,1948.84,2884.21,2199.27,5027.49
11/6/2017,179.5888,1948.92,2887.02,2202.53,5034.3
11/7/2017,178.3399,1947.15,2887.01,2204.58,5033.38
11/8/2017,178.56,1941.64,2883.3,2202.49,5040.74
11/9/2017,178.1858,1934.25,2878,2200.91,5023.01
11/10/2017,177.833,1933.9,2863.34,2192.66,5020.31
11/13/2017,177.6926,1933.62,2864.22,2192.49,5025.36
11/14/2017,175.5733,1929.14,2866.39,2195.01,5014.53
11/15/2017,175.2542,1923.56,2872.04,2200.6,4987.96
11/16/2017,174.5724,1933.17,2869.93,2197.32,5030.48
11/17/2017,176.8249,1934.13,2872.99,2198.09,5017.45
11/20/2017,175.6763,1936.36,2873.08,2196.57,5024.01
11/21/2017,176.2537,1938.94,2878.97,2197.65,5056.95
11/22/2017,177.4149,1940.51,2887,2202.36,5053.6
11/24/2017,177.3454,1941.64,2884.64,2200.4,5064.23
11/27/2017,177.1678,1942.93,2886.7,2201.55,5062.85
11/28/2017,176.8105,1942.62,2886.61,2200.85,5112.91
11/29/2017,176.2337,1943.41,2879.29,2196,5111.68
11/30/2017,174.7404,1944.09,2875.55,2192.07,5155.44
12/1/2017,176.329,1944.2,2887.39,2199.23,5145.21
12/4/2017,174.8508,1946.47,2886.3,2196.95,5139.91
12/5/2017,173.3984,1946.79,2892.76,2199.53,5120.92
12/6/2017,171.5237,1945.43,2896.44,2202.52,5120.46
12/7/2017,170.9061,1944.58,2886.89,2197.14,5136.37
12/8/2017,171.3391,1945.14,2887.3,2197.26,5165.19
12/11/2017,171.7806,1946.6,2888.34,2197.17,5181.75
12/12/2017,170.1751,1947.37,2887.4,2195.74,5189.96
12/13/2017,170.2634,1947.03,2898.56,2202.83,5187.68
12/14/2017,171.0226,1946.08,2901.61,2203.57,5167.45
12/15/2017,171.4686,1945.78,2903.16,2203.19,5214.1
12/18/2017,172.3392,1946.17,2895.91,2199.05,5242.28
12/19/2017,172.5786,1945.61,2882.37,2190.42,5225.43
12/20/2017,173.5388,1945.01,2875.49,2185.77,5221.79
12/21/2017,174.0042,1945.68,2882.06,2188.46,5232.16
12/22/2017,174.9659,1945.83,2881.07,2187.54,5229.79
12/26/2017,177.0043,1947.16,2886.92,2190.59,5224.51
12/27/2017,177.7143,1948.11,2899.49,2197.55,5229.01
12/28/2017,178.992,1949.11,2897.54,2195.94,5239.59
12/29/2017,179.9572,1949.97,2901.78,2198.84,5212.76
1/2/2018,180.4815,1951.84,2888.75,2191.86,5256.28
1/3/2018,180.8937,1956.91,2893.38,2194.05,5289.92
1/4/2018,180.8199,1961.97,2892.44,2192.87,5312.33
1/5/2018,179.4927,1964.27,2889.56,2190.18,5349.69
1/8/2018,179.0567,1965.99,2890.62,2190.21,5358.68
1/9/2018,179.8963,1965.77,2881.28,2183.12,5367.26
1/10/2018,180.1904,1961.75,2883.22,2182.57,5361.33
1/11/2018,180.3337,1963.16,2889.41,2185.26,5399.46
1/12/2018,181.261,1963.48,2889.52,2184.14,5435.92
1/16/2018,180.6652,1965.15,2892.71,2185.5,5416.86
1/17/2018,181.3781,1964.52,2886.7,2182.1,5467.85
1/18/2018,181.1773,1962.83,2879.66,2178.47,5459.5
1/19/2018,180.8743,1961.88,2873.65,2175.48,5483.57
1/22/2018,181.4407,1962.97,2870.14,2173.36,5527.89
1/23/2018,182.1574,1965.31,2876.85,2177.64,5540.13
1/24/2018,184.8365,1966.36,2872.61,2173.76,5537.03
1/25/2018,184.8334,1966.85,2883.48,2178.67,5540.38
1/26/2018,185.5373,1967.27,2878.84,2173.59,5606.08
1/29/2018,185.2076,1965.59,2875.57,2170.51,5568.67
1/30/2018,184.5091,1960.63,2869.38,2167.53,5508.36
1/31/2018,183.531,1961.66,2874.04,2168.97,5511.21
2/1/2018,183.6725,1959.73,2865.65,2162.57,5508.7
2/2/2018,182.1581,1953.83,2850.95,2154.07,5392.21
2/5/2018,180.9374,1949.55,2858.14,2161.1,5171.26
2/6/2018,180.2373,1943.08,2857.35,2163.59,5262.02
2/7/2018,178.1611,1947.76,2846.64,2155.23,5235.84
2/8/2018,177.8837,1938.75,2840.89,2153.75,5040.06
2/9/2018,175.1015,1925.19,2835.48,2156.88,5116.99
2/12/2018,176.5168,1931.61,2832.81,2154.68,5188.37
2/13/2018,177.4725,1927.07,2827.63,2155.58,5202.22
2/14/2018,179.9445,1927.05,2817.63,2146.86,5273.43
2/15/2018,180.4498,1934.58,2826.18,2149.43,5338.35
2/16/2018,180.3895,1940.65,2829.26,2151.06,5340.82
2/20/2018,180.0103,1943.14,2825.95,2149.04,5309.99
2/21/2018,180.5722,1942.84,2816.13,2143.28,5280.91
2/22/2018,181.385,1939.69,2820.08,2146.1,5286.5
2/23/2018,181.4437,1939.34,2826.45,2151.41,5371.56
2/26/2018,182.1801,1945.09,2829.57,2152.9,5435.38
2/27/2018,181.2693,1944.57,2821.74,2148.01,5367.09
2/28/2018,180.3569,1944.99,2827.38,2152.63,5308.09
3/1/2018,180.4919,1941.51,2831.35,2160.13,5238.18
3/2/2018,180.3873,1935.45,2820.12,2154.3,5265.24
3/5/2018,181.5468,1938.56,2818.75,2152.29,5323.36
3/6/2018,182.1788,1941.98,2822.47,2153.3,5337.69
3/7/2018,180.2018,1940.01,2819.17,2152.19,5335.47
3/8/2018,179.2911,1940.6,2822.14,2154.3,5360.73
3/9/2018,180.0501,1942.16,2815.79,2151.66,5454.03
3/12/2018,179.4846,1942.73,2818.53,2155.04,5447.1
3/13/2018,179.924,1941.9,2819.87,2157.61,5412.75
3/14/2018,179.5169,1939.87,2824.62,2161.92,5383.27
3/15/2018,178.7946,1938.41,2822.23,2160.9,5379.39
3/16/2018,178.8978,1938.47,2820.44,2158.52,5388.74
3/19/2018,177.2038,1936.19,2820.79,2159.18,5312.23
3/20/2018,177.6201,1935.07,2812.96,2154.81,5320.2
3/21/2018,179.0364,1935.57,2807.27,2153.1,5310.96
3/22/2018,178.4163,1933.39,2815,2161.19,5177.52
3/23/2018,179.1187,1931.08,2813.32,2162.05,5069.03
3/26/2018,178.7583,1931.3,2812.65,2161.18,5206.69
3/27/2018,178.7782,1933.36,2823.32,2167.21,5116.75
3/28/2018,177.772,1932.16,2825.67,2168.17,5102.69
3/29/2018,179.236,1933.24,2834.54,2172.93,5173.19
3/30/2018,,1933.24,2834.54,2172.93,
4/2/2018,177.9594,1931.5,2836.3,2174.58,5057.69
4/3/2018,178.3282,1931.86,2828.13,2168.24,5121.7
4/4/2018,177.5444,1932.41,2827.61,2167.44,5181.31
4/5/2018,178.6882,1938.05,2824.15,2162.6,5217.62
4/6/2018,178.2098,1938.86,2835.26,2169.67,5103.35
4/9/2018,180.4403,1941.2,2836.46,2169.23,5121.9
4/10/2018,182.0622,1946.45,2836.8,2168.02,5207.73
4/11/2018,182.9906,1947.94,2838.75,2169.2,5179.19
4/12/2018,182.6828,1951.02,2832.75,2164.04,5222.55
4/13/2018,183.0637,1954.24,2833.55,2164.11,5207.57
4/16/2018,182.5931,1957.46,2834.8,2164.35,5249.94
4/17/2018,182.5647,1960.59,2838.7,2166.85,5305.9
4/18/2018,185.5284,1961.43,2827.41,2160.57,5310.32
4/19/2018,184.5403,1954.63,2815.77,2155.08,5280.57
4/20/2018,184.302,1953.16,2808.44,2150.96,5235.75
4/23/2018,182.9859,1950.19,2805.75,2149.57,5236.04
4/24/2018,182.761,1945.81,2802.02,2148.29,5166.1
4/25/2018,183.1139,1940.87,2792.89,2144.5,5175.59
4/26/2018,183.4356,1944.52,2798.68,2147.9,5229.61
4/27/2018,183.4092,1945.51,2805.43,2152.43,5235.73
4/30/2018,183.8683,1945.82,2808.25,2155.33,5193.04
5/1/2018,183.414,1943.78,2798.29,2150.81,5206.31
5/2/2018,183.6842,1945.42,2799.31,2152.16,5168.79
5/3/2018,184.0581,1943.3,2800.76,2154.53,5157.7
5/4/2018,184.7199,1944.24,2799.7,2155.02,5224.71
5/7/2018,184.4055,1946.78,2799.62,2154.94,5242.87
5/8/2018,183.9236,1946.57,2796.5,2153.39,5241.53
5/9/2018,184.9947,1947.05,2793.36,2149.66,5292.9
5/10/2018,185.9347,1948.77,2801.29,2152.46,5343.7
5/11/2018,184.8849,1949.67,2804.9,2152.75,5354.69
5/14/2018,185.5932,1951.05,2803.69,2151.13,5359.66
5/15/2018,185.0978,1948,2786.97,2141.54,5323.23
5/16/2018,185.2277,1947.38,2785.02,2140.72,5346.33
5/17/2018,185.4965,1947.03,2781.49,2139.1,5343.29
5/18/2018,185.724,1945.93,2788,2144.09,5329.66
5/21/2018,186.9026,1946.66,2789.18,2144.4,5369.19
5/22/2018,187.8264,1947.44,2789.18,2144.31,5352.45
5/23/2018,188.154,1945.93,2798.33,2151.38,5369.99
5/24/2018,188.0383,1946.39,2803.93,2154.94,5359.32
5/25/2018,186.8314,1945.72,2810.54,2160.42,5347.31
5/29/2018,185.5502,1941.8,2833.34,2180.98,5285.7
5/30/2018,186.4725,1943.79,2819.58,2171.94,5353.76
5/31/2018,186.4731,1945.28,2823.29,2174.68,5318.1
6/1/2018,185.9414,1946.99,2811.74,2166.15,5376.29
6/4/2018,183.8687,1949.45,2806.69,2161.23,5400.5
6/5/2018,184.4248,1951.18,2808.6,2163.48,5404.62
6/6/2018,184.5775,1953.06,2798.31,2157.04,5451.09
6/7/2018,185.1635,1955.51,2806.74,2162.4,5448.18
6/8/2018,185.0296,1955.51,2804.78,2162.64,5465.42
6/11/2018,184.383,1957.9,2801.74,2160.3,5471.29
6/12/2018,184.9101,1959.73,2802.9,2160.27,5481.07
6/13/2018,185.0634,1961.88,2799.9,2157.61,5459.21
6/14/2018,183.527,1963.87,2806.67,2161.61,5474.37
6/15/2018,180.4233,1964.29,2809.02,2164.15,5469.37
6/18/2018,180.2953,1964.29,2805.95,2164.11,5457.83
6/19/2018,178.1473,1962.69,2807.54,2167.95,5436.13
6/20/2018,178.5685,1964.33,2799.86,2164.14,5445.43
6/21/2018,177.84,1963.37,2797.97,2167.51,5411.4
6/22/2018,179.7035,1963.49,2796.51,2167.35,5421.63
6/25/2018,177.369,1961.16,2798.78,2170.77,5347.23
6/26/2018,178.1104,1959.95,2799.01,2170.33,5359.01
6/27/2018,179.3836,1957.85,2809.29,2177.38,5312.89
6/28/2018,178.6685,1952.13,2805.14,2175.36,5346.44
6/29/2018,179.9539,1953.09,2806.89,2175.13,5350.83
7/2/2018,176.5252,1948.51,2805.17,2173.59,5367.49
7/3/2018,176.9359,1950.4,2812.5,2176.93,5340.93
7/5/2018,176.1423,1951.4,2816.3,2177.14,5388.28
7/6/2018,177.5471,1953.33,2820.67,2179.01,5434.36
7/9/2018,177.4134,1957.67,2820.51,2176.07,5483.89
7/10/2018,176.6693,1960.52,2821.2,2174.53,5503.05
7/11/2018,171.9034,1959.22,2825.85,2178.17,5464.01
7/12/2018,173.0763,1961.54,2827.43,2177.22,5512.36
7/13/2018,172.7169,1963,2832.9,2180.14,5518.33
7/16/2018,170.7091,1963.35,2828.71,2176.77,5512.92
7/17/2018,170.6793,1963.56,2827.12,2176.07,5534.91
7/18/2018,171.2987,1964.45,2825.72,2174.77,5546.86
7/19/2018,171.1975,1964.51,2830.95,2178.19,5525.51
7/20/2018,172.479,1964.7,2822.41,2172.57,5520.5
7/23/2018,172.4121,1965.77,2811.92,2164.46,5530.66
7/24/2018,173.3231,1967.4,2820.82,2166.6,5557.37
7/25/2018,175.0962,1968.01,2824.8,2168.02,5607.99
7/26/2018,175.1542,1970.18,2822.07,2163.45,5590.99
7/27/2018,174.9291,1971.04,2827.28,2165.05,5554.31
7/30/2018,176.0775,1972.41,2825.34,2164.16,5522.81
7/31/2018,176.1132,1974.4,2830.22,2166.03,5549.96
8/1/2018,173.7603,1974.99,2823.17,2161.56,5544.19
8/2/2018,174.3071,1975.45,2825.8,2163.51,5572.08
8/3/2018,175.1222,1977.59,2833.62,2167.59,5598.71
8/6/2018,175.4881,1979.74,2838.3,2169.47,5619.05
8/7/2018,176.3614,1982.41,2832.66,2165.05,5634.98
8/8/2018,175.6377,1982.59,2830.22,2165.39,5633.67
8/9/2018,175.1584,1982.46,2833.25,2169.76,5627
8/10/2018,173.8098,1979.96,2841.23,2179.25,5588.66
8/13/2018,172.4153,1979.42,2837.01,2176.86,5566.36
8/14/2018,172.9003,1979.87,2835.75,2174.78,5602.41
8/15/2018,169.6044,1977.83,2842.08,2179.98,5560.85
8/16/2018,171.3518,1979.5,2842.48,2178.1,5606.56
8/17/2018,172.0517,1980.33,2843.12,2178.35,5625.66
8/20/2018,172.0442,1982.34,2853.47,2184.86,5639.53
8/21/2018,172.2905,1984.15,2849.59,2182.36,5651.39
8/22/2018,172.6063,1986.14,2850.64,2184.82,5649.31
8/23/2018,171.6219,1986.55,2851.57,2185.33,5640.1
8/24/2018,172.8316,1987.43,2850.78,2184.67,5675.12
8/27/2018,173.0072,1989.36,2848.23,2182.36,5719.3
8/28/2018,172.1942,1989.85,2842.23,2178.29,5720.89
8/29/2018,173.1537,1989.98,2842.43,2178.65,5754
8/30/2018,172.7363,1989.32,2845.09,2181.33,5729.45
8/31/2018,172.9951,1988.97,2844.2,2182.6,5730.8
9/3/2018,,1988.97,2844.2,2182.6,
9/4/2018,171.7783,1989.14,2833.71,2176.68,5721.86
9/5/2018,170.8994,1987.29,2833.64,2176.89,5705.86
9/6/2018,170.3569,1987.11,2840.44,2179.93,5686.7
9/7/2018,170.6877,1986.28,2830.15,2172.07,5674.58
9/10/2018,171.4361,1988.11,2834.6,2173.38,5685.34
9/11/2018,171.5389,1989.31,2829.21,2168.38,5706.99
9/12/2018,172.5681,1991.72,2834.47,2170.23,5709.08
9/13/2018,171.0273,1994.47,2836.94,2170.47,5740.75
9/14/2018,170.4956,1995.28,2833.41,2166.7,5743.19
9/17/2018,169.8655,1996.28,2834.01,2166.39,5711.29
9/18/2018,171.1087,1997.3,2824.72,2160.84,5742.18
9/19/2018,172.4153,1996.61,2819.74,2156.77,5749.39
9/20/2018,173.5,1996.37,2825.72,2158.21,5794.72
9/21/2018,174.587,1996.64,2828.43,2159.5,5792.72
9/24/2018,175.5468,1996.43,2826.57,2159.22,5772.36
9/25/2018,176.0389,1995.94,2822.62,2156.52,5765.25
9/26/2018,175.248,1997.12,2831.04,2161.36,5746.27
9/27/2018,175.3753,1998.2,2833.95,2161.95,5763.22
9/28/2018,176.3125,2000.04,2834.06,2162.22,5763.42
10/1/2018,178.7509,2003.87,2831.64,2159.48,5784.45
10/2/2018,180.3872,2004.71,2835.83,2162.22,5782.37
10/3/2018,181.489,2004.36,2817.48,2150.3,5786.48
10/4/2018,179.665,1995.13,2810.13,2146.39,5740.56
10/5/2018,179.9028,1991.31,2803.94,2142.8,5708.9
10/8/2018,179.9896,,,,5706.66
10/9/2018,180.6428,1986.14,2808.17,2145.78,5700.23
10/10/2018,178.9004,1979.22,2802.25,2143.85,5512.94
10/11/2018,177.9486,1979.25,2816.4,2154.5,5399.54
10/12/2018,178.6042,1982.23,2814.05,2153.87,5476.83
10/15/2018,180.4828,1984.08,2809.7,2151.29,5444.61
10/16/2018,180.2874,1987.23,2811.77,2152.27,5561.8
10/17/2018,179.6278,1986.77,2807.59,2150.05,5560.62
10/18/2018,177.6616,1982.11,2806.12,2150.46,5481.13
10/19/2018,178.0857,1981.2,2799.79,2147.16,5479.3
10/22/2018,177.7713,1981.43,2800.49,2148.08,5455.88
10/23/2018,176.4675,1974.82,2800.67,2151.65,5426.08
10/24/2018,175.7519,1975.77,2805.98,2155.83,5258.61
10/25/2018,175.4128,1972.41,2803.5,2155,5356.54
10/26/2018,176.1952,1967.28,2808.87,2161.47,5263.74
10/29/2018,174.9854,1967.85,2807.55,2160.39,5229.28
10/30/2018,173.3082,1963.94,2800.13,2157.46,5311.67
10/31/2018,172.5063,1968.07,2792.67,2151.89,5369.49
11/1/2018,173.3351,1969.71,2794.27,2154.29,5426.33
11/2/2018,173.9684,1971.7,2786.09,2145.95,5392.53
11/5/2018,174.6514,1973.22,2791.28,2148.31,5422.88
11/6/2018,173.5643,1975.01,2793.72,2147.45,5457.25
11/7/2018,173.6944,1980.27,2797.98,2147.14,5573.06
11/8/2018,172.764,1981.27,2795.26,2145.46,5562
11/9/2018,171.9926,1973.92,2799.23,2150.61,5511.79
11/12/2018,172.3442,,,,5403.19
11/13/2018,171.1061,1966.07,2799.26,2156.14,5395.37
11/14/2018,175.8513,1958.78,2796.29,2159.13,5355.94
11/15/2018,171.9729,1951.67,2786.91,2158.9,5414.43
11/16/2018,174.1834,1948.39,2794.27,2164.85,5426.86
11/19/2018,176.1203,1946.5,2794.74,2167.37,5336.7
11/20/2018,172.3143,1940.96,2790.35,2168.08,5240.23
11/21/2018,173.1042,1945.5,2792.86,2166.78,5256.61
11/23/2018,169.2182,1942.68,2793.64,2167.77,5222.43
11/26/2018,169.1991,1945.27,2793.32,2166.28,5304.17
11/27/2018,168.5486,1942.31,2790.81,2167.33,5321.52
11/28/2018,171.3156,1948.73,2789.53,2168.49,5444.12
11/29/2018,171.6788,1950.58,2788.24,2169,5433.49
11/30/2018,171.5349,1951.14,2788.02,2170.99,5478.91
12/3/2018,172.3902,1959.51,2796.93,2173.83,5538.86
12/4/2018,173.3254,1956.3,2805.5,2183.09,5359.91
12/5/2018,173.2518,,,,
12/6/2018,171.0012,1944.49,2804.07,2189.3,5353.43
12/7/2018,173.5433,1948.32,2809.46,2192.21,5229.44
12/10/2018,171.9993,1944.24,2808.91,2192.62,5238.7
12/11/2018,171.7859,1947.61,2809.88,2190.53,5237.1
12/12/2018,170.8903,1952.79,2811.66,2188.47,5265.53
12/13/2018,171.5861,1953.5,2814.62,2188.18,5265.46
12/14/2018,169.0005,1950.56,2819.01,2191.46,5165.6
12/17/2018,166.9528,1946.08,2824.05,2196,5058.58
12/18/2018,165.7468,1937.74,2829.79,2201.08,5059.34
12/19/2018,166.3337,1932.69,2838.35,2207.47,4981.92
12/20/2018,163.9579,1907.94,2826.69,2206.09,4903.46
12/21/2018,163.7316,1904.43,2822.67,2205.9,4802.51
12/24/2018,160.6796,1898.08,2826.86,2211.44,4672.66
12/26/2018,162.7857,1896.4,2816.9,2206.03,4904.49
12/27/2018,161.9403,1899.56,2821.77,2211.91,4946.94
12/28/2018,161.5125,1906.39,2822,2212.22,4941.61
12/31/2018,159.7202,1909.36,2829.02,2217.7,4984.22
1/2/2019,160.3035,1910.52,2834.08,2221.39,4990.56
1/3/2019,161.2917,1912.37,2847.61,2235.78,4868.3
1/4/2019,163.137,1932.54,2833.71,2223.01,5035.45
1/7/2019,163.6686,1947.64,2836.66,2220.87,5070.76
1/8/2019,164.4597,1957.67,2836.11,2216.66,5120.04
1/9/2019,166.4775,1967.12,2840.62,2215.22,5142.66
1/10/2019,165.607,1967.82,2837.58,2213.83,5165.89
1/11/2019,165.9773,1969.14,2843.07,2217.17,5165.15
1/14/2019,166.5123,1966.92,2839.48,2215.88,5138.58
1/15/2019,166.9448,1969.3,2839.66,2215.65,5193.78
1/16/2019,167.2789,1975.25,2841.5,2213.87,5205.45
1/17/2019,167.6881,1976.59,2843.14,2212.53,5245.48
1/18/2019,169.6357,1982.64,2846.88,2208.26,5314.78
1/22/2019,166.992,1979.83,2858.09,2214.81,5239.75
1/23/2019,166.9735,1978.93,2858.67,2212.73,5251.29
1/24/2019,167.2657,1977.95,2868,2218.08,5258.69
1/25/2019,169.0694,1982.43,2866.01,2213.65,5303.51
1/28/2019,166.5962,1980.75,2867.89,2214.7,5261.88
1/29/2019,167.928,1982.36,2874.42,2218.48,5254.31
1/30/2019,168.7357,1986.64,2878.5,2220.33,5336.6
1/31/2019,168.4193,1995.67,2895.56,2228.14,5383.63
2/1/2019,168.9307,1998.17,2891.44,2221.85,5389.19
2/4/2019,169.2468,2000.41,2889.27,2218.53,5425.8
2/5/2019,168.7994,2007.31,2897.86,2221.54,5451.4
2/6/2019,169.0298,2009.56,2897.55,2221.85,5439.8
2/7/2019,167.0655,2003.43,2901.47,2228.15,5389.69
2/8/2019,167.1316,2001.5,2904.81,2231.04,5395.12
2/11/2019,166.3091,2002.92,2901.31,2227.68,5399
2/12/2019,167.2426,2008.21,2899.28,2225.09,5468.98
2/13/2019,167.3933,2009.41,2897.34,2222.45,5485.97
2/14/2019,166.9806,2009.56,2901.84,2227.82,5473.33
2/15/2019,169.0713,2012.74,2903.89,2227.4,5533.27
2/19/2019,169.821,2014.94,2907.45,2230.15,5541.98
2/20/2019,170.6426,2017.43,2905.47,2229.3,5552.9
2/21/2019,170.8748,2018.25,2898.01,2224.16,5533.8
2/22/2019,171.5899,2019.77,2904.96,2228.67,5569.45
2/25/2019,169.9034,2023.04,2905.59,2227.03,5577.09
2/26/2019,169.7192,2025.31,2911.37,2231.34,5572.74
2/27/2019,170.5712,2027.24,2901.11,2224.38,5570.57
2/28/2019,170.1244,2028.86,2901.84,2222.1,5556.49
3/1/2019,169.2487,2029.65,2897.06,2216.48,5595.11
3/4/2019,168.9742,2030.26,2904.73,2220.94,5573.53
3/5/2019,169.7702,2029.03,2904.71,2221.12,5567.4
3/6/2019,168.8347,2027.38,2907.98,2224.84,5531.34
3/7/2019,168.3843,2025.4,2916.44,2232.18,5487.56
3/8/2019,168.2841,2020.39,2916.27,2234.09,5476.39
3/11/2019,167.8793,2023.9,2915.11,2231.95,5556.77
3/12/2019,169.1551,2027.68,2925.22,2237.05,5573.44
3/13/2019,170.5658,2032.09,2923.12,2236.12,5612.56
3/14/2019,170.1944,2033.79,2918.73,2232.84,5609.59
3/15/2019,170.7004,2035.21,2926.79,2236.97,5637.77
3/18/2019,171.3471,2036.45,2928.49,2236.95,5658.73
3/19/2019,171.8118,2038.17,2927.48,2235.21,5658.15
3/20/2019,172.4233,2039.43,2939.26,2244.46,5641.74
3/21/2019,172.3671,2042.93,2942.91,2245.05,5703.28
3/22/2019,171.1299,2040.89,2960.12,2256.26,5595.5
3/25/2019,171.51,2039.26,2967.72,2261.97,5591.23
3/26/2019,171.6843,2042.02,2970.01,2262.43,5631.39
3/27/2019,170.7967,2042.86,2977.96,2268.36,5605.32
3/28/2019,169.8097,2043.71,2976.93,2267.43,5626.32
